Time (seconds since launch),Latitude (degrees),Longitude (degrees),Altitude (km)
1120721.184,-81.83,78.399,38.24146341
1120810.176,-81.826,78.37,38.24085366
1120869.792,-81.823,78.351,38.24420732
1120930.272,-81.82,78.326,38.2347561
1120988.16,-81.817,78.305,38.22804878
1121050.368,-81.815,78.284,38.22652439
1121109.12,-81.813,78.262,38.22347561
1121139.36,-81.811,78.251,38.21859756
1121230.08,-81.807,78.211,38.20243902
1121287.968,-81.804,78.188,38.20213415
1121348.448,-81.802,78.165,38.19969512
1121408.928,-81.799,78.143,38.19359756
1121470.272,-81.796,78.115,38.18414634
1121530.752,-81.793,78.092,38.1804878
1121588.64,-81.79,78.07,38.18262195
1121648.256,-81.788,78.046,38.18506098
1121711.328,-81.785,78.022,38.18536585
1121769.216,-81.781,77.991,38.18719512
1121831.424,-81.779,77.965,38.18689024
1121891.04,-81.776,77.94,38.17835366
1121948.064,-81.773,77.916,38.162
1122012,-81.769,77.884,38.14542683
1122071.616,-81.766,77.861,38.13719512
1122133.824,-81.763,77.839,38.12865854
1122190.848,-81.76,77.816,38.11829268
1122252.192,-81.757,77.788,38.10182927
1122311.808,-81.754,77.765,38.0902439
1122400.8,-81.75,77.732,38.0847561
1122462.144,-81.748,77.709,38.087
1122521.76,-81.745,77.679,38.09634146
1122551.136,-81.744,77.666,38.10182927
1122640.992,-81.741,77.627,38.10457317
1122700.608,-81.739,77.602,38.09756098
1122761.952,-81.736,77.579,38.08993902
1122823.296,-81.734,77.547,38.08292683
1122882.912,-81.731,77.521,38.07347561
1122943.392,-81.729,77.496,38.06097561
1123003.008,-81.727,77.472,38.0570122
1123060.896,-81.725,77.448,38.05365854
1123123.104,-81.723,77.417,38.04420732
1123182.72,-81.721,77.391,38.03993902
1123242.336,-81.72,77.366,38.04664634
1123271.712,-81.719,77.352,38.05213415
1123362.432,-81.716,77.311,38.03231707
1123422.912,-81.714,77.278,38.00091463
1123483.392,-81.712,77.254,38.00335366
1123543.008,-81.71,77.23,38.02682927
1123605.216,-81.708,77.206,38.03597561
1123664.832,-81.706,77.182,38.01310976
1123720.992,-81.704,77.155,37.98262195
1123782.336,-81.702,77.133,37.98140243
1123842.816,-81.7,77.111,37.987
1123903.296,-81.699,77.088,37.98902439
1123992.288,-81.696,77.046,37.97134146
1124053.632,-81.694,77.022,37.962
1124113.248,-81.692,76.998,37.97134146
1124172.864,-81.69,76.973,38.00091463
1124231.616,-81.688,76.949,38.01890243
1124293.824,-81.685,76.921,38
1124354.304,-81.683,76.9,37.97256098
1124413.92,-81.681,76.879,37.96554878
1124475.264,-81.678,76.859,37.98109756
1124532.288,-81.675,76.834,37.98689024
1124592.768,-81.673,76.814,37.96402439
1124653.248,-81.67,76.793,37.9429878
1124713.728,-81.667,76.773,37.94542683
1124775.072,-81.665,76.753,37.97317073
1124832.096,-81.662,76.728,38.00213415
1124891.712,-81.659,76.708,37.98841463
1124953.056,-81.657,76.685,37.97164634
1125012.672,-81.654,76.663,37.95091463
1125074.88,-81.651,76.633,37.96036585
1125192.384,-81.647,76.589,37.98902439
1125252.864,-81.644,76.566,37.97286585
1125283.968,-81.642,76.548,37.9527439
1125373.824,-81.637,76.514,37.93993902
1125435.168,-81.634,76.493,37.96189024
1125493.056,-81.631,76.472,37.987
1125554.4,-81.628,76.446,37.98993902
1125641.664,-81.624,76.413,37.96006098
1125703.008,-81.621,76.391,37.94878049
1125764.352,-81.618,76.369,37.95731707
1125823.968,-81.615,76.348,37.9804878
1125884.448,-81.611,76.322,37.9929878
1125943.2,-81.608,76.3,37.97926829
1126001.952,-81.605,76.279,37.96493902
1126033.92,-81.604,76.269,37.97408537
1126123.776,-81.6,76.237,37.98414634
1126185.12,-81.596,76.21,37.987
1126213.632,-81.594,76.199,37.98414634
1126302.624,-81.589,76.169,37.97865854
1126363.968,-81.586,76.147,37.97804878
1126424.448,-81.582,76.12,37.96920732
1126484.928,-81.578,76.097,37.95731707
1126546.272,-81.574,76.075,37.94969512
1126604.16,-81.571,76.052,37.94268293
1126662.912,-81.566,76.023,37.93170732
1126724.256,-81.562,75.999,37.92652439
1126783.872,-81.558,75.974,37.92743902
1126844.352,-81.554,75.95,37.94146341
1126903.104,-81.549,75.916,37.94664634
1126991.232,-81.543,75.874,37.93993902
1127050.848,-81.539,75.846,37.93018293
1127109.6,-81.535,75.816,37.92835366
1127170.944,-81.529,75.781,37.92164634
1127229.696,-81.525,75.75,37.89817073
1127291.04,-81.521,75.721,37.86463415
1127350.656,-81.516,75.693,37.85426829
1127412,-81.512,75.664,37.8679878
1127470.752,-81.508,75.634,37.87012195
1127531.232,-81.503,75.597,37.86432927
1127590.848,-81.499,75.567,37.8554878
1127652.192,-81.495,75.537,37.84359756
1127711.808,-81.491,75.507,37.83231707
1127772.288,-81.487,75.476,37.83353659
1127801.664,-81.484,75.454,37.83841463
1127861.28,-81.48,75.425,37.83597561
1127951.136,-81.474,75.38,37.82682927
1128009.888,-81.47,75.341,37.81585366
1128071.232,-81.467,75.309,37.80640243
1128100.608,-81.465,75.293,37.8027439
1128189.6,-81.46,75.243,37.80182927
1128250.944,-81.457,75.209,37.78353659
1128312.288,-81.454,75.173,37.76067073
1128395.232,-81.45,75.126,37.76128049
1128453.984,-81.447,75.09,37.77042683
1128515.328,-81.443,75.048,37.7445122
1128574.08,-81.441,75.015,37.70091463
1128604.32,-81.44,74.998,37.69237805
1128695.904,-81.437,74.949,37.7179878
1128753.792,-81.434,74.91,37.73932927
1128815.136,-81.432,74.878,37.73993902
1128873.888,-81.429,74.846,37.72
1128934.368,-81.427,74.814,37.69603659
1128994.848,-81.424,74.781,37.65579268
1129055.328,-81.422,74.742,37.62560976
1129115.808,-81.419,74.711,37.62530487
1129177.152,-81.417,74.681,37.63597561
1129235.904,-81.414,74.652,37.62987805
1129294.656,-81.411,74.616,37.60731707
1129324.896,-81.41,74.603,37.59420732
1129387.104,-81.408,74.577,37.5945122
1129476.096,-81.404,74.542,37.60396341
1129596.192,-81.399,74.492,37.58597561
1130346.144,-81.369,74.228,37.59847561
1130406.624,-81.367,74.201,37.57835366
1130436.864,-81.366,74.189,37.54695122
1130524.992,-81.363,74.155,37.53323171
1130588.064,-81.361,74.133,37.54878049
1130645.088,-81.359,74.11,37.58109756
1130704.704,-81.357,74.082,37.60121951
1130766.048,-81.355,74.06,37.6027439
1130824.8,-81.354,74.038,37.60365854
1130886.144,-81.352,74.015,37.60365854
1130916.384,-81.351,74.002,37.60182927
1131066.72,-81.347,73.936,37.56554878
1131126.336,-81.346,73.914,37.58871951
1131215.328,-81.344,73.873,37.62103659
1131275.808,-81.343,73.849,37.63445122
1131336.288,-81.341,73.826,37.6179878
1131369.984,-81.341,73.814,37.58353659
1131428.736,-81.34,73.789,37.5679878
1131518.592,-81.338,73.754,37.5679878
1131579.936,-81.337,73.726,37.56036585
1131638.688,-81.336,73.704,37.54115854
1131700.032,-81.335,73.684,37.53719512
1131758.784,-81.334,73.665,37.56036585
1131820.128,-81.333,73.645,37.59115854
1131879.744,-81.332,73.622,37.59847561
1132058.592,-81.331,73.571,37.57164634
1132119.072,-81.33,73.548,37.60823171
1132177.824,-81.329,73.529,37.62134146
1132242.624,-81.328,73.51,37.60182927
1132302.24,-81.328,73.492,37.57103659
1132362.72,-81.327,73.47,37.57469512
1132424.064,-81.326,73.453,37.61189024
1132454.304,-81.326,73.444,37.63689024
1132665.12,-81.323,73.377,37.60670732
1132724.736,-81.323,73.36,37.64878049
1132784.352,-81.323,73.341,37.66676829
1132844.832,-81.322,73.321,37.62865854
1132904.448,-81.322,73.3,37.57652439
1132962.336,-81.322,73.279,37.57317073
1133022.816,-81.322,73.263,37.62835366
1133087.616,-81.322,73.243,37.6972561
1133118.72,-81.322,73.233,37.69237805
1133206.848,-81.321,73.195,37.63414634
1133294.976,-81.321,73.167,37.58993902
1133353.728,-81.32,73.151,37.61097561
1133415.936,-81.32,73.133,37.67621951
1133445.312,-81.32,73.123,37.69664634
1133536.032,-81.319,73.091,37.63628049
1133595.648,-81.319,73.068,37.57042683
1133656.992,-81.319,73.052,37.5722561
1133716.608,-81.319,73.035,37.63109756
1133776.224,-81.318,73.018,37.66067073
1133836.704,-81.318,72.994,37.60487805
1133896.32,-81.317,72.975,37.53506098
1133956.8,-81.317,72.959,37.52103659
1134017.28,-81.317,72.942,37.55640243
1134076.896,-81.316,72.925,37.58445122
1134135.648,-81.315,72.902,37.562
1134196.128,-81.315,72.883,37.52317073
1134255.744,-81.314,72.865,37.51463415
1134315.36,-81.314,72.85,37.52804878
1134344.736,-81.314,72.842,37.53719512
1134495.072,-81.313,72.797,37.51341463
1134576.288,-81.312,72.775,37.49603659
1134635.04,-81.311,72.758,37.4929878
1134696.384,-81.311,72.747,37.50670732
1134756,-81.31,72.737,37.53719512
1134786.24,-81.31,72.731,37.56341463
1134875.232,-81.308,72.708,37.55792683
1134937.44,-81.307,72.694,37.51890243
1134997.056,-81.307,72.68,37.48536585
1135056.672,-81.306,72.668,37.4902439
1135116.288,-81.305,72.653,37.53719512
1135175.904,-81.303,72.632,37.57
1135234.656,-81.302,72.612,37.5554878
1135266.624,-81.302,72.603,37.50091463
1135361.664,-81.3,72.578,37.46158537
1135422.144,-81.299,72.562,37.47286585
1135480.896,-81.298,72.549,37.52621951
1135542.24,-81.297,72.535,37.57378049
1135600.992,-81.296,72.52,37.57317073
1135631.232,-81.295,72.512,37.52286585
1135721.088,-81.294,72.491,37.4820122
1135780.704,-81.293,72.479,37.47835366
1135842.048,-81.291,72.465,37.51219512
1135871.424,-81.291,72.459,37.54817073
1135963.008,-81.289,72.439,37.55518293
1136021.76,-81.289,72.425,37.52621951
1136083.968,-81.288,72.408,37.48902439
1136111.616,-81.288,72.401,37.47957317
1136231.712,-81.286,72.377,37.4945122
1136293.056,-81.285,72.363,37.51280487
1136352.672,-81.285,72.347,37.52012195
1136412.288,-81.285,72.326,37.50609756
1136443.392,-81.284,72.318,37.48140243
1136530.656,-81.284,72.296,37.46371951
1136561.76,-81.283,72.289,37.4570122
1136651.616,-81.282,72.264,37.46890243
1136712.096,-81.281,72.248,37.48902439
1136771.712,-81.28,72.23,37.49481707
1136831.328,-81.28,72.21,37.46676829
1136894.4,-81.28,72.19,37.42835366
1136953.152,-81.279,72.168,37.40640243
1137013.632,-81.279,72.151,37.41189024
1137073.248,-81.279,72.133,37.43170732
1137132.864,-81.279,72.115,37.44176829
1137193.344,-81.279,72.096,37.43018293
1137252.96,-81.279,72.073,37.40304878
1137284.064,-81.28,72.064,37.37713415
1137373.92,-81.28,72.038,37.34786585
1137432.672,-81.279,72.02,37.32926829
1137491.424,-81.279,71.997,37.32987805
1137551.904,-81.279,71.979,37.33841463
1137612.384,-81.278,71.961,37.33932927
1137672,-81.278,71.945,37.30823171
1137761.856,-81.278,71.916,37.27073171
1137823.2,-81.277,71.9,37.26371951
1137882.816,-81.276,71.885,37.28536585
1137942.432,-81.275,71.866,37.30091463
1138002.912,-81.274,71.851,37.28323171
1138031.424,-81.274,71.844,37.25091463
1138121.28,-81.272,71.822,37.23506098
1138150.656,-81.272,71.815,37.23658537
1138212,-81.271,71.8,37.23597561
1138301.856,-81.269,71.778,37.22591463
1138331.232,-81.269,71.768,37.2179878
1138423.68,-81.267,71.748,37.21676829
1138483.296,-81.267,71.734,37.21097561
1138544.64,-81.266,71.717,37.20670732
1138604.256,-81.265,71.704,37.20518293
1138663.008,-81.265,71.691,37.19634146
1138724.352,-81.265,71.678,37.16585366
1138783.104,-81.264,71.663,37.1320122
1138842.72,-81.264,71.649,37.12164634
1138903.2,-81.264,71.633,37.14085366
1139023.296,-81.263,71.609,37.1
1139082.048,-81.262,71.598,37.13109756
1139143.392,-81.261,71.587,37.12378049
1139203.872,-81.261,71.578,37.1304878
1139292,-81.259,71.563,37.13353659
1139323.104,-81.259,71.558,37.1222561
1139385.312,-81.258,71.546,37.10640243
1139475.168,-81.257,71.535,37.09817073
1139533.92,-81.256,71.528,37.09664634
1139594.4,-81.255,71.521,37.08689024
1139654.016,-81.254,71.514,37.06219512
1139709.312,-81.253,71.507,37.03567073
1139768.928,-81.253,71.503,37.02
1139827.68,-81.252,71.499,37.03018293
1139857.92,-81.252,71.498,37.03506098
1139948.64,-81.251,71.495,37.02713415
1140008.256,-81.25,71.495,37.01158537
1140037.632,-81.25,71.495,37.00426829
1140130.08,-81.249,71.495,37.00731707
1140189.696,-81.248,71.497,37.01036585
1140219.936,-81.248,71.498,37.00487805
1140308.064,-81.247,71.502,36.99176829
1140367.68,-81.247,71.506,36.98079268
1140458.4,-81.246,71.511,36.97286585
1140576.768,-81.245,71.518,36.9652439
1140637.248,-81.244,71.522,36.95487805
1140700.32,-81.244,71.525,36.93963415
1140759.072,-81.243,71.528,36.93719512
1140818.688,-81.242,71.53,36.93871951
1140880.032,-81.241,71.532,36.93536585
1140938.784,-81.239,71.532,36.9277439
1140999.264,-81.238,71.532,36.91646341
1141059.744,-81.236,71.531,36.90853659
1141119.36,-81.234,71.529,36.90457317
1141147.872,-81.233,71.528,36.90304878
1141237.728,-81.23,71.523,36.89756098
1141267.968,-81.229,71.521,36.89207317
1141357.824,-81.226,71.512,36.90182927
1141417.44,-81.224,71.507,36.92286585
1141477.056,-81.222,71.501,36.93780487
1141539.264,-81.22,71.496,36.92957317
1141598.016,-81.217,71.488,36.90914634
1141659.36,-81.215,71.481,36.89481707
1141718.112,-81.213,71.473,36.89573171
1141748.352,-81.212,71.47,36.90640243
1141838.208,-81.208,71.459,36.9070122
1141897.824,-81.206,71.452,36.88841463
1141958.304,-81.203,71.444,36.86585366
1142021.376,-81.2,71.433,36.86646341
1142076.672,-81.198,71.425,36.89146341
1142169.12,-81.194,71.413,36.90853659
1142229.6,-81.191,71.402,36.89542683
1142289.216,-81.189,71.392,36.86432927
1142348.832,-81.186,71.381,36.84969512
1142409.312,-81.184,71.371,36.85823171
1142468.928,-81.182,71.361,36.86128049
1142500.032,-81.18,71.353,36.85091463
1142589.888,-81.177,71.335,36.82103659
1142648.64,-81.175,71.321,36.81920732
1142767.008,-81.17,71.286,36.85884146
1142829.216,-81.167,71.27,36.8402439
1142887.968,-81.165,71.251,36.82195122
1142949.312,-81.163,71.231,36.83140243
1143008.928,-81.161,71.213,36.84481707
1143071.136,-81.159,71.195,36.83567073
1143129.888,-81.156,71.173,36.82378049
1143191.232,-81.154,71.153,36.83231707
1143249.984,-81.153,71.134,36.8402439
1143312.192,-81.151,71.115,36.81219512
1143370.944,-81.148,71.089,36.76737805
1143401.184,-81.147,71.076,36.74481707
1143492.768,-81.144,71.043,36.75762195
1143553.248,-81.143,71.023,36.76829268
1143582.624,-81.142,71.013,36.75213415
1143673.344,-81.139,70.975,36.72652439
1143732.96,-81.138,70.954,36.71676829
1143793.44,-81.136,70.933,36.71189024
1143853.92,-81.135,70.912,36.68932927
1143884.16,-81.134,70.896,36.66554878
1143973.152,-81.132,70.859,36.67073171
1144064.736,-81.13,70.822,36.69207317
1144124.352,-81.128,70.799,36.6820122
1144240.992,-81.125,70.745,36.63628049
1144303.2,-81.124,70.721,36.64146341
1144361.088,-81.123,70.697,36.65182927
1144422.432,-81.121,70.673,36.64268293
1144482.912,-81.12,70.644,36.61067073
1144541.664,-81.119,70.619,36.5929878
1144603.008,-81.119,70.595,36.5929878
1144661.76,-81.118,70.572,36.60152439
1144723.104,-81.117,70.551,36.59878049
1144784.448,-81.116,70.525,36.56067073
1144843.2,-81.115,70.504,36.52804878
1144903.68,-81.115,70.483,36.51920732
1144934.784,-81.115,70.472,36.52378049
1145081.664,-81.114,70.411,36.5929878
1145143.008,-81.114,70.389,36.59359756
1145201.76,-81.114,70.368,36.56676829
1145263.968,-81.114,70.34,36.52073171
1145295.072,-81.114,70.327,36.51097561
1145384.064,-81.116,70.289,36.52987805
1145473.92,-81.116,70.252,36.55914634
1145532.672,-81.117,70.221,36.56615854
1145594.016,-81.117,70.197,36.55609756
1145652.768,-81.118,70.172,36.54176829
1145714.112,-81.118,70.148,36.53445122
1145742.624,-81.119,70.136,36.53414634
1145835.072,-81.12,70.099,36.54695122
1145892.96,-81.121,70.069,36.56981707
1145956.032,-81.121,70.049,36.57347561
1146014.784,-81.122,70.017,36.55030487
1146076.128,-81.123,69.991,36.54786585
1146134.016,-81.124,69.965,36.55945122
1146195.36,-81.126,69.941,36.56067073
1146253.248,-81.127,69.909,36.55121951
1146374.208,-81.129,69.86,36.5695122
1146434.688,-81.131,69.834,36.56981707
1146494.304,-81.132,69.81,36.55884146
1146555.648,-81.133,69.781,36.54939024
1150316.64,-81.257,68.442,36.40396341
1150377.984,-81.259,68.43,36.38018293
1150465.248,-81.263,68.408,36.3445122
1150525.728,-81.265,68.395,36.34908537
1150585.344,-81.268,68.383,36.34908537
1150676.064,-81.271,68.363,36.37713415
1150734.816,-81.273,68.352,36.37713415
1150795.296,-81.275,68.34,36.36219512
1150854.912,-81.277,68.329,36.36219512
1150916.256,-81.279,68.314,36.38810976
1150975.008,-81.28,68.301,36.42408537
1151036.352,-81.282,68.288,36.42286585
1151156.448,-81.286,68.261,36.38506098
1151215.2,-81.288,68.245,36.38506098
1151273.952,-81.29,68.233,36.38506098
1151335.296,-81.291,68.221,36.38506098
1151395.776,-81.293,68.21,36.40213415
1151455.392,-81.295,68.197,36.43018293
1151515.008,-81.297,68.187,36.47621951
1151574.624,-81.299,68.177,36.50030487
1151635.104,-81.3,68.168,36.48902439
1151755.2,-81.304,68.146,36.45579268
1151814.816,-81.306,68.138,36.46737805
1151845.056,-81.307,68.134,36.47
1152626.112,-81.332,68.053,36.44542683
1152689.184,-81.333,68.047,36.44542683
1152717.696,-81.334,68.044,36.44542683
1162647.648,-81.381,64.541,37.20487805
1162708.992,-81.383,64.479,37.20487805
1162768.608,-81.384,64.432,37.20487805
1162888.704,-81.388,64.341,37.20487805
1162976.832,-81.391,64.266,37.18292683
1163036.448,-81.393,64.222,37.18292683
1163096.928,-81.394,64.178,37.18292683
1163128.032,-81.395,64.155,37.18292683
1163217.888,-81.397,64.074,37.18292683
1163342.304,-81.401,63.985,37.18292683
1163397.6,-81.404,63.944,37.18292683
1163457.216,-81.406,63.902,37.18292683
1163517.696,-81.409,63.845,37.18292683
1163576.448,-81.411,63.801,37.18292683
1163637.792,-81.412,63.758,37.25670732
1163698.272,-81.414,63.717,37.29969512
1163757.888,-81.417,63.66,37.33353659
1163819.232,-81.42,63.619,37.32896341
1163877.984,-81.423,63.58,37.31463415
1163939.328,-81.426,63.539,37.29878049
1163997.216,-81.429,63.496,37.27378049
1164057.696,-81.433,63.442,37.24908537
1164117.312,-81.436,63.399,37.26981707
1164177.792,-81.439,63.358,37.3179878
1164298.752,-81.445,63.281,37.3222561
1164361.824,-81.449,63.237,37.3054878
1164419.712,-81.453,63.199,37.2972561
1164480.192,-81.456,63.163,37.28567073
1164540.672,-81.459,63.123,37.29603659
1164628.8,-81.465,63.06,37.32317073
1164689.28,-81.468,63.027,37.28140243
1164748.896,-81.471,62.993,37.24481707
1164811.104,-81.475,62.959,37.25853659
1164870.72,-81.479,62.918,37.30121951
1164930.336,-81.482,62.884,37.30609756
1164989.088,-81.486,62.851,37.29115854
1165050.432,-81.489,62.818,37.28902439
1165108.32,-81.492,62.785,37.2929878
1165139.424,-81.494,62.768,37
1165198.176,-81.497,62.737,37.30640243
1165288.896,-81.503,62.682,37.30335366
1165347.648,-81.506,62.651,37.31859756
1165378.752,-81.508,62.636,37.33536585
1165467.744,-81.513,62.593,37.37042683
1165529.088,-81.517,62.557,37.35762195
1165557.6,-81.519,62.542,37.34542683
1165649.184,-81.524,62.499,37.33993902
1165709.664,-81.528,62.47,37.362
1165783.968,-81.529,62.456,37.36646341
1165828.896,-81.535,62.408,37.32896341
1165891.104,-81.539,62.382,37.3195122
1166007.744,-81.546,62.329,37.35396341
1166069.952,-81.55,62.299,37.35518293
1166124.384,-81.552,62.281,37.35945122
1166189.184,-81.556,62.25,37.38536585
1166245.344,-81.559,62.226,37.40091463
1166304.096,-81.563,62.202,37.40030487
1166362.848,-81.566,62.178,37.39481707
1166424.192,-81.569,62.153,37.40640243
1166483.808,-81.572,62.123,37.40762195
1166545.152,-81.575,62.099,37.39420732
1166573.664,-81.576,62.087,37.38445122
1166662.656,-81.581,62.049,37.37713415
1166723.136,-81.584,62.017,37.40243902
1166783.616,-81.587,61.992,37.42042683
1166844.096,-81.59,61.968,37.42042683
1166964.192,-81.597,61.919,37.38841463
1166994.432,-81.599,61.903,37.3847561
1167084.288,-81.603,61.872,37.40457317
1167144.768,-81.606,61.851,37.41280487
1167204.384,-81.608,61.83,37.39969512
1167265.728,-81.611,61.807,37.35853659
1167354.72,-81.616,61.773,37.3570122
1167415.2,-81.619,61.754,37.38445122
1167473.952,-81.622,61.734,37.40914634
1167534.432,-81.624,61.713,37.38384146
1167594.048,-81.627,61.691,37.34573171
1167653.664,-81.63,61.673,37.35457317
1167714.144,-81.633,61.656,37.39481707
1167772.896,-81.635,61.639,37.43780487
1167834.24,-81.638,61.623,37.44939024
1167892.992,-81.641,61.604,37.42073171
1167954.336,-81.643,61.592,37.4054878
1168013.088,-81.646,61.579,37.41585366
1168044.192,-81.648,61.573,37.42835366
1168134.048,-81.652,61.551,37.46615854
1168193.664,-81.655,61.531,37.43628049
1168254.144,-81.657,61.514,37.39542683
1168313.76,-81.66,61.5,37.38810976
1168374.24,-81.663,61.486,37.42530487
1168402.752,-81.665,61.476,37.46585366
1168494.336,-81.668,61.454,37.45945122
1168554.816,-81.67,61.441,37.40304878
1168614.432,-81.672,61.429,37.38262195
1168675.776,-81.675,61.417,37.42378049
1168733.664,-81.677,61.399,37.47378049
1168797.6,-81.679,61.385,37.46676829
1168884.864,-81.683,61.365,37.4472561
1168943.616,-81.685,61.352,37.45335366
1169005.824,-81.687,61.334,37.44481707
1169063.712,-81.689,61.319,37.39237805
1169125.056,-81.69,61.305,37.35518293
1169184.672,-81.692,61.291,37.37652439
1169245.152,-81.693,61.277,37.42347561
1169304.768,-81.694,61.262,37.42835366
1169365.248,-81.696,61.243,37.37621951
1169424.864,-81.697,61.23,37.36128049
1169486.208,-81.698,61.218,37.3902439
1169544.96,-81.699,61.204,37.41981707
1169607.168,-81.7,61.187,37.40060976
1169665.92,-81.701,61.175,37.38810976
1169726.4,-81.701,61.163,37.40640243
1169785.152,-81.702,61.15,37.44146341
1169847.36,-81.703,61.132,37.44420732
1169905.248,-81.703,61.117,37.42804878
1169965.728,-81.704,61.104,37.4347561
1170026.208,-81.705,61.09,37.46554878
1170086.688,-81.705,61.076,37.47957317
1170145.44,-81.706,61.06,37.44664634
1170206.784,-81.706,61.045,37.41189024
1170264.672,-81.706,61.027,37.42378049
1170355.392,-81.707,61.004,37.44756098
1170384.768,-81.707,60.996,37.43810976
1170535.968,-81.708,60.953,37.41768293
1170594.72,-81.708,60.935,37.43536585
1170655.2,-81.709,60.916,37.42865854
1170685.44,-81.709,60.907,37.4222561
1170746.784,-81.709,60.888,37.41585366
1170834.912,-81.71,60.858,37.4320122
1170897.12,-81.71,60.839,37.42347561
1170955.872,-81.711,60.82,37.3972561
1170986.112,-81.711,60.81,37.38780487
1171075.104,-81.712,60.774,37.42012195
1171137.312,-81.713,60.753,37.44542683
1171191.744,-81.713,60.729,37.4445122
1171253.952,-81.714,60.707,37.43109756
1171312.704,-81.714,60.686,37.43567073
1171374.048,-81.715,60.663,37.45670732
1171437.12,-81.716,60.633,37.46829268
1171495.872,-81.716,60.607,37.45640243
1171558.944,-81.717,60.583,37.4472561
1171617.696,-81.718,60.558,37.45213415
1171678.176,-81.718,60.53,37.4570122
1171737.792,-81.719,60.496,37.4445122
1171799.136,-81.72,60.469,37.43262195
1171858.752,-81.721,60.442,37.43262195
1171918.368,-81.721,60.414,37.44115854
1171978.848,-81.721,60.381,37.45060976
1172068.704,-81.722,60.34,37.44786585
1172130.048,-81.722,60.314,37.44603659
1172191.392,-81.722,60.288,37.44817073
1172223.36,-81.722,60.274,37.45060976
1172312.352,-81.723,60.229,37.46097561
1172372.832,-81.723,60.202,37.46310976
1172433.312,-81.723,60.174,37.46067073
1172492.064,-81.723,60.145,37.45670732
1172553.408,-81.723,60.118,37.45152439
1172612.16,-81.723,60.084,37.44878049
1172671.776,-81.723,60.058,37.45396341
1172732.256,-81.723,60.031,37.46219512
1172792.736,-81.723,60.006,37.4679878
1172852.352,-81.723,59.975,37.47012195
1172913.696,-81.723,59.949,37.47743902
1172972.448,-81.723,59.922,37.49115854
1173032.928,-81.723,59.895,37.50213415
1173090.816,-81.723,59.868,37.50487805
1173153.888,-81.723,59.835,37.50182927
1173210.912,-81.723,59.808,37.50579268
1173273.12,-81.722,59.781,37.5195122
1173331.872,-81.722,59.753,37.53536585
1173393.216,-81.721,59.72,37.53993902
1173452.832,-81.721,59.694,37.53445122
1173513.312,-81.721,59.666,37.53567073
1173572.064,-81.72,59.636,37.55518293
1173633.408,-81.72,59.608,37.57743902
1173692.16,-81.72,59.57,37.58079268
1173752.64,-81.72,59.54,37.5570122
1173843.36,-81.72,59.495,37.52439024
1173902.976,-81.719,59.459,37.53506098
1173962.592,-81.719,59.431,37.5554878
1174023.072,-81.719,59.402,37.56463415
1174073.184,-81.719,59.375,37.55457317
1174131.936,-81.719,59.345,37.54176829
1174194.144,-81.719,59.317,37.54634146
1174222.656,-81.719,59.302,37.55335366
1174313.376,-81.719,59.26,37.55945122
1174372.992,-81.719,59.225,37.5277439
1174432.608,-81.719,59.198,37.49969512
1174492.224,-81.719,59.172,37.49481707
1174552.704,-81.719,59.139,37.51402439
1174613.184,-81.718,59.112,37.52530487
1174673.664,-81.718,59.085,37.51768293
1174733.28,-81.718,59.058,37.49542683
1174794.624,-81.717,59.031,37.48414634
1174883.616,-81.716,58.987,37.51097561
1174944.096,-81.715,58.961,37.5277439
1175002.848,-81.714,58.935,37.52347561
1175064.192,-81.713,58.911,37.50365854
1175123.808,-81.713,58.885,37.48658537
1175184.288,-81.711,58.856,37.48170732
1175244.768,-81.71,58.833,37.47865854
1175304.384,-81.709,58.811,37.46676829
1175364,-81.708,58.789,37.44847561
1175425.344,-81.706,58.762,37.43658537
1175484.096,-81.704,58.741,37.44695122
1175543.712,-81.703,58.72,37.46371951
1175603.328,-81.701,58.699,37.47042683
1175663.808,-81.7,58.679,37.46615854
1175724.288,-81.698,58.654,37.46158537
1175784.768,-81.697,58.634,37.46829268
1175814.144,-81.696,58.624,37.47256098
1175904,-81.694,58.595,37.4777439
1175963.616,-81.692,58.577,37.47042683
1176025.824,-81.691,58.554,37.45304878
1176082.848,-81.689,58.536,37.44481707
1176203.808,-81.686,58.498,37.45914634
1176265.152,-81.684,58.473,37.47560976
1176323.04,-81.683,58.454,37.46768293
1176413.76,-81.681,58.426,37.43628049
1176475.104,-81.68,58.408,37.42804878
1176534.72,-81.678,58.383,37.43841463
1176595.2,-81.677,58.364,37.4402439
1176654.816,-81.675,58.344,37.43170732
1176715.296,-81.673,58.323,37.42865854
1176774.048,-81.672,58.301,37.44634146
1176835.392,-81.669,58.276,37.46219512
1176895.008,-81.668,58.256,37.4472561
1176953.76,-81.666,58.237,37.41859756
1177015.104,-81.664,58.216,37.40152439
1177074.72,-81.663,58.19,37.40731707
1177134.336,-81.661,58.168,37.41067073
1177195.68,-81.659,58.145,37.39908537
1177254.432,-81.658,58.122,37.38292683
1177286.4,-81.657,58.11,37.38140243
1177375.392,-81.655,58.076,37.41036585
1177435.872,-81.653,58.05,37.43445122
1177493.76,-81.652,58.031,37.4347561
1177555.968,-81.65,58.01,37.42652439
1177614.72,-81.649,57.989,37.43140243
1177675.2,-81.647,57.968,37.45060976
1177733.952,-81.645,57.939,37.47378049
1177796.16,-81.644,57.916,37.47439024
